time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,cloud_cover_mean,pressure_msl_mean,wind_speed_10m_max,wind_direction_10m_dominant,sunshine_duration
2024-01-17,22.0,27.6,16.6,65,0.0,0.0,17,1011.6,15.5,338,38895.44
2024-01-18,22.2,27.9,17.0,66,0.0,0.0,29,1012.9,17.1,340,38933.88
2024-01-19,22.1,27.7,16.7,70,0.0,0.0,2,1012.7,13.2,343,38972.4
2024-01-20,22.8,28.4,18.2,65,0.0,0.0,1,1013.8,21.9,343,39010.94
2024-01-21,23.8,30.2,17.5,52,0.0,0.0,52,1013.4,18.4,352,39049.44
2024-01-22,23.2,29.8,17.3,53,0.0,0.0,71,1014.0,18.3,341,39087.84
2024-01-23,23.7,29.7,19.4,39,0.0,0.0,47,1014.5,24.9,350,39126.07
2024-01-24,23.8,30.6,18.5,39,0.0,0.0,39,1014.0,21.3,355,39164.08
2024-01-25,23.7,31.2,18.0,43,0.0,0.0,7,1014.9,15.6,358,39201.8
2024-01-26,23.8,32.0,17.0,48,0.0,0.0,37,1015.7,15.7,353,39239.17
2024-01-27,24.8,32.7,18.3,47,0.0,0.0,82,1015.9,16.2,359,39276.15
2024-01-28,24.8,32.7,17.5,47,0.0,0.0,61,1015.5,18.3,351,39312.65
2024-01-29,25.2,32.0,19.7,43,0.0,0.0,97,1015.4,22.4,342,39348.64
2024-01-30,24.6,31.4,19.6,49,0.0,0.0,29,1014.5,20.4,340,39384.04
2024-01-31,23.7,29.5,19.2,64,0.0,0.0,51,1014.4,19.4,334,39418.8
2024-02-01,22.9,28.2,18.9,70,0.0,0.0,26,1015.4,20.4,331,39452.87
2024-02-02,23.7,30.1,18.9,68,0.0,0.0,25,1015.4,21.1,346,39486.24
2024-02-03,26.4,34.2,20.0,49,0.0,0.0,15,1014.3,22.2,358,39519.21
2024-02-04,26.2,33.5,20.1,55,0.0,0.0,0,1015.2,13.1,340,39551.8
2024-02-05,26.3,32.2,21.7,54,0.0,0.0,0,1015.7,18.6,335,39584.0
2024-02-06,25.8,32.0,21.1,57,0.0,0.0,0,1015.5,19.9,336,39600.0
2024-02-07,26.1,32.4,21.4,58,0.0,0.0,7,1016.0,24.0,340,39600.0
2024-02-08,25.8,32.2,20.9,53,0.0,0.0,38,1015.1,24.5,343,39600.0
2024-02-09,24.6,31.1,18.6,52,0.0,0.0,3,1014.7,23.1,336,39600.0
2024-02-10,24.7,30.9,20.2,41,0.0,0.0,0,1015.7,24.4,339,39600.0
2024-02-11,24.1,31.0,18.3,45,0.0,0.0,21,1015.9,22.2,338,39600.0
2024-02-12,24.3,31.5,17.9,53,0.0,0.0,94,1015.3,15.0,334,39600.0
2024-02-13,24.9,31.8,19.8,42,0.0,0.0,96,1015.2,22.3,340,37130.09
2024-02-14,25.6,33.0,20.6,39,0.0,0.0,94,1014.6,23.7,342,39600.0
2024-02-15,25.9,32.7,20.1,44,0.0,0.0,11,1013.6,20.9,341,39600.0
2024-02-16,26.2,34.5,19.7,56,0.0,0.0,0,1013.4,17.2,317,39600.0
2024-02-17,26.3,33.5,19.7,58,0.0,0.0,5,1012.4,14.5,321,39600.0
2024-02-18,26.8,34.9,20.7,55,0.0,0.0,1,1011.5,21.7,335,39600.0
2024-02-19,25.8,32.3,19.4,50,0.0,0.0,5,1012.3,20.6,334,39600.0
2024-02-20,25.4,31.5,20.3,62,0.0,0.0,26,1013.2,25.3,338,39600.0
2024-02-21,24.0,28.8,19.3,76,0.1,0.1,31,1013.2,19.3,319,39600.0
2024-02-22,24.2,28.7,20.5,78,0.2,0.2,34,1013.6,19.6,325,39600.0
2024-02-23,24.4,30.2,18.7,63,0.0,0.0,8,1013.3,24.9,346,39600.0
2024-02-24,24.8,31.8,19.6,35,0.0,0.0,0,1012.5,27.8,348,39600.0
2024-02-25,25.6,34.3,18.8,29,0.0,0.0,0,1010.8,19.0,352,39600.0
2024-02-26,26.3,34.8,18.5,47,0.0,0.0,49,1010.2,17.3,303,39600.0
2024-02-27,27.4,34.0,20.9,51,0.0,0.0,7,1011.9,21.4,331,39600.0
2024-02-28,27.9,35.2,22.5,41,0.0,0.0,0,1011.4,21.9,334,39600.0
2024-02-29,28.2,34.4,22.5,53,0.0,0.0,8,1010.9,19.0,326,39600.0
2024-03-01,27.4,33.9,23.1,60,0.0,0.0,15,1012.1,19.6,323,39600.0
2024-03-02,25.9,30.1,22.1,77,0.0,0.0,13,1012.9,19.4,301,39600.0
2024-03-03,24.5,28.0,20.6,73,0.2,0.2,25,1013.5,18.9,324,39600.0
2024-03-04,22.8,28.4,18.0,62,0.0,0.0,13,1013.8,21.2,340,39649.29
2024-03-05,23.8,30.6,17.5,46,0.0,0.0,0,1012.9,23.0,337,39869.93
2024-03-06,24.4,31.1,18.3,35,0.0,0.0,53,1012.8,23.7,334,39845.51
2024-03-07,26.3,32.7,20.0,39,0.0,0.0,12,1012.2,24.2,335,39820.99
2024-03-08,27.8,35.1,21.3,30,0.0,0.0,0,1012.2,27.9,343,40040.71
2024-03-09,27.8,35.0,20.7,31,0.0,0.0,7,1012.1,23.2,337,40015.99
2024-03-10,26.8,32.8,21.0,36,0.0,0.0,0,1013.2,21.1,328,40235.3
2024-03-11,27.4,34.6,20.4,47,0.0,0.0,4,1014.3,25.5,334,40210.61
2024-03-12,28.0,34.9,21.9,45,0.0,0.0,4,1013.5,22.2,337,40186.04
2024-03-13,26.3,31.5,21.6,64,0.0,0.0,7,1013.3,24.2,330,40405.28
2024-03-14,25.5,31.0,20.8,71,0.0,0.0,1,1013.5,23.9,332,40137.16
2024-03-15,24.4,30.0,19.8,74,0.0,0.0,4,1012.6,16.9,322,40355.84
2024-03-16,24.5,30.4,19.0,75,0.0,0.0,39,1012.4,20.2,321,37567.57
2024-03-17,25.2,31.6,20.1,75,0.0,0.0,20,1012.4,18.8,319,38775.69
2024-03-18,25.9,31.5,21.9,79,0.0,0.0,33,1012.2,17.6,302,38310.83
2024-03-19,26.6,33.1,22.0,68,0.0,0.0,43,1012.0,21.4,329,36000.0
2024-03-20,29.0,38.0,21.2,31,0.0,0.0,5,1010.9,22.4,345,41444.94
2024-03-21,29.6,37.8,22.3,27,0.0,0.0,38,1009.4,18.9,344,41419.2
2024-03-22,27.2,33.8,22.1,68,0.0,0.0,5,1009.3,18.0,262,41393.52
2024-03-23,26.8,33.2,20.7,68,0.0,0.0,19,1009.5,18.7,319,41124.67
2024-03-24,26.7,31.8,21.3,75,0.0,0.0,37,1011.0,18.9,322,39600.0
2024-03-25,27.3,32.5,22.2,73,0.0,0.0,0,1011.3,20.3,328,41560.66
2024-03-26,27.5,34.2,21.2,71,0.0,0.0,2,1011.0,22.2,324,42022.54
2024-03-27,27.4,33.1,22.1,79,0.0,0.0,3,1012.5,22.3,309,41754.5
2024-03-28,27.6,33.0,22.7,78,0.0,0.0,20,1011.2,18.4,316,33068.74
2024-03-29,28.5,34.7,23.3,69,0.0,0.0,18,1010.0,19.9,320,40731.56
2024-03-30,28.4,34.2,23.5,66,0.0,0.0,20,1011.5,24.0,327,42170.25
2024-03-31,28.9,34.1,23.6,55,0.0,0.0,8,1012.3,24.0,332,41659.57
2024-04-01,28.3,33.8,24.4,68,0.0,0.0,41,1009.9,20.0,325,42612.99
2024-04-02,27.3,33.2,21.3,72,0.0,0.0,58,1008.7,19.0,317,42894.93
2024-04-03,27.1,33.4,21.5,70,0.0,0.0,30,1009.6,20.6,318,42943.12
2024-04-04,27.6,32.9,22.2,71,0.0,0.0,52,1010.1,21.4,324,42793.32
2024-04-05,29.2,35.4,23.2,62,0.0,0.0,46,1009.1,26.7,330,43039.94
2024-04-06,31.0,36.8,25.8,44,0.0,0.0,19,1008.0,28.4,335,43088.46
2024-04-07,30.0,36.5,25.8,47,0.0,0.0,2,1008.1,26.0,327,43136.96
2024-04-08,27.7,33.4,21.9,67,0.0,0.0,0,1008.6,19.8,316,43185.35
2024-04-09,27.7,34.2,21.7,74,0.0,0.0,26,1009.0,19.0,308,43200.0
2024-04-10,27.6,33.4,23.3,77,0.0,0.0,15,1009.1,20.2,299,41794.55
2024-04-11,27.8,33.5,22.6,73,0.0,0.0,19,1009.4,18.8,308,43200.0
2024-04-12,27.7,33.8,23.2,67,0.0,0.0,21,1009.4,17.6,306,43200.0
2024-04-13,26.7,31.5,22.6,73,0.0,0.0,17,1010.0,17.7,305,43200.0
2024-04-14,27.3,32.6,21.7,79,0.0,0.0,11,1010.5,23.8,320,43200.0
2024-04-15,31.0,36.3,24.4,65,0.0,0.0,8,1009.7,21.7,326,43200.0
2024-04-16,34.0,41.3,27.8,47,0.0,0.0,22,1008.1,21.6,338,43200.0
2024-04-17,30.8,33.8,27.9,66,0.0,0.0,25,1008.4,18.2,223,41838.51
2024-04-18,30.5,34.3,27.1,73,0.0,0.0,44,1008.1,21.3,276,42161.06
2024-04-19,30.9,35.7,26.5,64,0.0,0.0,17,1006.6,26.7,307,43200.0
2024-04-20,30.5,35.7,26.1,59,0.0,0.0,13,1007.1,27.0,326,41821.14
2024-04-21,29.6,34.0,24.3,61,0.0,0.0,19,1007.8,26.0,327,42698.68
2024-04-22,29.7,34.3,25.8,66,0.0,0.0,23,1008.5,24.4,325,43200.0
2024-04-23,29.2,34.4,24.3,68,0.0,0.0,2,1007.4,23.5,322,43200.0
2024-04-24,29.0,33.9,23.8,72,0.0,0.0,7,1006.6,22.3,319,43025.31
2024-04-25,29.4,34.4,24.7,68,0.0,0.0,9,1007.0,25.5,319,42242.29
2024-04-26,30.1,35.2,25.7,65,0.0,0.0,15,1006.9,22.1,322,42358.14
2024-04-27,31.0,36.1,26.1,60,0.0,0.0,11,1006.7,23.4,329,41953.06
2024-04-28,33.0,39.4,27.1,47,0.0,0.0,1,1006.5,27.2,334,43200.0
2024-04-29,32.6,38.2,26.8,44,0.0,0.0,12,1007.8,26.6,331,43200.0
2024-04-30,31.8,37.6,25.8,53,0.0,0.0,2,1006.8,27.0,325,43200.0
2024-05-01,29.5,34.5,25.1,64,0.0,0.0,15,1006.0,20.0,302,43200.0
2024-05-02,28.7,33.4,24.3,69,0.0,0.0,1,1006.3,20.5,280,43200.0
2024-05-03,28.0,33.2,23.3,77,0.0,0.0,10,1007.6,20.2,303,42807.57
2024-05-04,28.8,33.2,24.1,80,0.0,0.0,41,1008.3,21.9,303,42438.2
2024-05-05,29.8,34.7,24.9,74,0.0,0.0,4,1006.6,23.5,310,43200.0
2024-05-06,29.2,33.2,25.5,78,0.0,0.0,7,1007.6,20.7,305,43200.0
2024-05-07,29.3,33.4,25.5,77,0.0,0.0,15,1008.5,20.4,276,43200.0
2024-05-08,29.6,33.0,26.5,74,0.0,0.0,15,1008.0,24.4,284,43200.0
2024-05-09,29.6,32.9,26.3,77,0.0,0.0,20,1007.2,20.3,294,43200.0
2024-05-10,29.5,33.2,26.2,76,0.0,0.0,12,1008.3,19.9,296,43200.0
2024-05-11,29.7,33.6,26.3,78,0.0,0.0,12,1008.9,23.9,316,43200.0
2024-05-12,30.3,33.9,27.1,75,0.0,0.0,18,1008.9,22.4,319,43200.0
2024-05-13,30.4,34.8,27.5,73,1.8,1.8,18,1008.4,22.5,331,43200.0
2024-05-14,31.3,37.6,27.5,64,0.0,0.0,4,1007.7,23.7,319,43200.0
2024-05-15,31.3,36.0,26.7,69,0.0,0.0,3,1008.0,21.1,306,43200.0
2024-05-16,32.3,38.9,27.2,66,0.1,0.1,16,1008.0,18.1,267,41762.81
2024-05-17,31.5,36.3,28.3,67,0.0,0.0,30,1007.2,17.3,254,43200.0
2024-05-18,31.1,34.7,27.7,79,0.0,0.0,9,1005.2,17.3,265,43200.0
2024-05-19,30.8,34.1,26.5,77,5.6,5.6,25,1003.3,19.3,261,40987.35
2024-05-20,31.5,35.1,29.1,74,0.0,0.0,58,1003.7,21.2,251,43200.0
2024-05-21,31.7,35.4,28.5,75,0.1,0.1,69,1003.4,21.9,272,39489.85
2024-05-22,31.4,34.5,28.9,77,0.3,0.3,58,1003.0,18.7,274,39600.0
2024-05-23,31.0,34.2,28.0,78,0.0,0.0,22,1002.2,24.2,268,43200.0
2024-05-24,30.9,34.7,28.1,76,0.2,0.2,24,1002.3,18.4,266,43200.0
2024-05-25,30.8,33.7,28.6,73,0.7,0.7,64,1003.6,19.4,272,41227.19
2024-05-26,31.1,33.4,29.1,69,0.5,0.5,80,1004.5,21.3,274,40132.71
2024-05-27,30.8,33.6,29.3,72,0.5,0.5,88,1004.2,21.3,268,21846.71
2024-05-28,31.1,33.7,28.9,70,0.6,0.6,88,1004.5,21.3,258,40636.24
2024-05-29,31.4,34.0,29.2,64,0.4,0.4,63,1004.6,23.4,245,42442.76
2024-05-30,31.6,34.6,29.0,65,0.2,0.2,35,1005.5,19.2,259,43200.0
2024-05-31,30.7,34.4,28.0,79,0.6,0.6,25,1006.3,19.5,269,42175.99
2024-06-01,30.9,34.1,27.6,74,0.8,0.8,46,1006.1,18.7,266,43200.0
2024-06-02,31.2,34.5,28.1,69,0.3,0.3,80,1006.3,17.9,271,42877.96
2024-06-03,31.5,34.2,28.7,70,0.7,0.7,98,1006.5,15.5,273,40892.01
2024-06-04,30.0,33.5,27.8,77,4.8,4.8,80,1007.1,15.9,211,30136.3
2024-06-05,29.5,33.8,26.5,78,6.7,6.7,97,1007.4,16.5,213,38031.39
2024-06-06,29.8,34.1,26.5,78,1.2,1.2,88,1008.0,17.3,264,32400.0
2024-06-07,30.4,33.6,28.0,74,1.1,1.1,100,1006.2,18.0,302,25052.67
2024-06-08,29.9,34.4,26.5,74,6.3,6.3,84,1005.0,20.0,305,35273.36
2024-06-09,28.7,31.6,26.0,81,23.0,23.0,98,1004.9,13.6,290,8140.47
2024-06-10,27.1,29.8,25.7,87,33.2,33.2,100,1006.3,14.7,246,6666.88
2024-06-11,27.7,30.2,25.7,87,10.8,10.8,96,1006.8,13.5,246,26111.33
2024-06-12,27.7,30.0,25.6,86,14.3,14.3,95,1007.6,16.1,219,27318.2
2024-06-13,27.5,30.0,26.2,86,13.6,13.6,83,1007.2,17.7,216,32400.0
2024-06-14,27.0,29.2,25.8,86,8.6,8.6,82,1006.4,18.3,200,32788.98
2024-06-15,27.7,29.8,25.8,83,2.2,2.2,74,1005.6,18.9,188,41405.85
2024-06-16,28.5,31.0,26.2,81,1.4,1.4,91,1005.8,15.0,210,39389.78
2024-06-17,28.3,31.6,26.6,83,7.4,7.4,98,1006.1,18.6,202,28215.85
2024-06-18,27.3,29.8,26.2,87,30.3,30.3,99,1005.9,20.8,212,19970.84
2024-06-19,27.4,29.2,26.0,85,23.3,23.3,99,1004.0,18.9,218,8062.46
2024-06-20,27.2,28.5,26.1,88,48.6,48.6,100,1003.1,20.7,213,6598.17
2024-06-21,27.7,31.1,24.9,86,22.9,22.9,82,1003.6,20.9,220,34382.49
2024-06-22,27.5,30.2,25.3,85,5.3,5.3,81,1002.5,16.8,209,31950.44
2024-06-23,27.8,29.8,25.8,86,4.2,4.2,100,1001.5,16.6,208,23857.85
2024-06-24,27.7,29.7,26.0,86,11.3,11.3,92,999.7,18.0,199,31254.75
2024-06-25,28.1,30.6,26.2,85,6.8,6.8,99,998.0,31.7,174,37321.61
2024-06-26,27.9,30.5,26.9,87,23.0,23.0,91,998.0,29.9,204,23636.43
2024-06-27,27.1,28.8,26.5,90,98.7,98.7,100,1000.6,27.5,211,16380.9
2024-06-28,27.1,28.2,26.0,89,45.3,45.3,100,1001.9,27.8,206,6313.4
2024-06-29,27.5,30.1,25.9,87,21.3,21.3,98,1003.0,26.2,198,28462.44
2024-06-30,27.7,29.4,26.2,87,21.3,21.3,100,1003.4,30.6,212,10184.68
2024-07-01,28.2,30.6,26.8,82,16.3,16.3,97,1002.3,36.4,223,25974.73
2024-07-02,28.6,30.4,26.1,82,8.1,8.1,98,1001.7,32.0,233,16529.92
2024-07-03,28.6,30.1,26.3,84,8.9,8.9,93,1002.7,28.6,228,26892.22
2024-07-04,27.8,29.0,26.6,85,8.7,8.7,99,1004.0,24.3,227,15218.69
2024-07-05,27.4,29.1,25.9,87,12.2,12.2,100,1002.2,23.0,225,19078.71
2024-07-06,27.6,29.5,25.8,85,17.6,17.6,100,1001.3,26.7,234,8735.63
2024-07-07,27.3,29.2,25.7,88,11.8,11.8,100,1002.4,20.9,229,230.22
2024-07-08,26.8,28.5,25.7,89,20.7,20.7,100,1002.5,17.2,218,9129.49
2024-07-09,26.1,27.0,25.5,92,80.2,80.2,100,1003.4,22.1,224,635.77
2024-07-10,26.6,28.8,25.2,88,36.0,36.0,95,1006.1,21.3,208,28567.93
2024-07-11,26.4,28.8,24.6,90,39.1,39.1,99,1005.8,21.6,231,8285.54
2024-07-12,26.0,26.9,25.2,92,83.3,83.3,100,1003.9,21.0,247,0.0
2024-07-13,25.9,26.6,25.2,92,76.7,76.7,100,1003.4,27.6,244,1459.03
2024-07-14,25.6,26.6,24.5,93,50.5,50.5,100,1001.8,24.5,255,818.56
2024-07-15,26.4,28.1,24.9,89,10.2,10.2,100,1001.1,14.8,239,21573.96
2024-07-16,26.6,29.1,25.3,90,17.6,17.6,98,1000.4,20.0,214,14400.0
2024-07-17,26.5,27.7,25.8,90,45.3,45.3,100,1002.0,23.9,228,190.09
2024-07-18,26.4,28.1,25.7,91,57.6,57.6,100,1002.6,26.4,236,11057.32
2024-07-19,26.3,27.3,25.7,91,48.3,48.3,100,1000.8,26.9,234,2214.31
2024-07-20,26.3,27.7,25.9,90,87.0,87.0,100,1001.4,27.5,232,6820.43
2024-07-21,26.4,27.1,25.9,90,48.9,48.9,100,1001.8,27.2,238,0.0
2024-07-22,26.3,26.9,25.7,90,54.7,54.7,100,1003.7,28.1,237,0.0
2024-07-23,26.2,26.6,25.5,90,42.1,42.1,100,1004.6,29.0,242,0.0
2024-07-24,26.2,27.0,25.5,90,54.4,54.4,100,1002.2,32.4,248,0.0
2024-07-25,26.2,27.4,25.1,89,74.2,74.2,100,1001.2,33.6,261,0.0
2024-07-26,26.7,28.6,25.3,87,22.9,22.9,100,1002.5,27.7,255,3329.34
2024-07-27,27.2,28.8,25.8,83,8.2,8.2,100,1003.3,29.3,258,13678.37
2024-07-28,27.0,29.3,26.0,87,19.0,19.0,98,1001.0,27.1,260,12547.55
2024-07-29,26.4,27.7,25.7,89,34.2,34.2,99,999.8,25.4,247,2802.83
2024-07-30,26.6,28.2,25.2,89,17.4,17.4,97,1003.0,23.2,241,22749.39
2024-07-31,26.8,28.7,24.9,88,22.1,22.1,100,1005.4,20.8,248,20235.51
2024-08-01,26.9,29.4,25.1,86,15.8,15.8,100,1005.1,26.3,245,31323.33
2024-08-02,26.4,28.3,25.3,86,28.2,28.2,96,1004.8,29.2,241,27911.12
2024-08-03,26.3,27.5,25.6,87,24.5,24.5,100,1005.0,30.2,244,2493.3
2024-08-04,26.2,27.0,25.5,88,39.4,39.4,100,1005.5,27.8,245,0.0
2024-08-05,27.1,28.9,25.6,84,5.8,5.8,95,1006.4,24.0,231,36000.0
2024-08-06,27.0,28.7,25.5,84,5.2,5.2,86,1006.5,20.0,237,37815.27
2024-08-07,26.9,28.8,25.3,85,5.6,5.6,80,1006.6,19.2,253,39534.2
2024-08-08,26.8,28.7,25.5,83,4.2,4.2,92,1007.5,18.8,248,34176.76
2024-08-09,26.1,27.8,25.2,88,15.5,15.5,100,1008.5,16.0,252,0.0
2024-08-10,26.7,28.1,25.0,85,4.7,4.7,94,1008.3,18.7,259,26842.5
2024-08-11,27.2,29.2,25.9,82,2.4,2.4,83,1006.7,20.4,255,38001.94
2024-08-12,27.1,28.9,25.7,84,2.9,2.9,75,1006.5,21.5,248,38207.75
2024-08-13,27.0,28.8,25.4,85,3.6,3.6,73,1007.0,16.9,254,26888.61
2024-08-14,27.1,29.1,25.5,85,1.9,1.9,93,1007.0,16.1,286,39837.49
2024-08-15,27.3,29.4,25.4,84,1.2,1.2,92,1006.0,18.1,288,35970.85
2024-08-16,27.5,29.6,25.8,84,0.9,0.9,99,1004.9,16.6,266,39600.0
2024-08-17,27.5,29.6,25.7,85,0.5,0.5,99,1006.0,13.1,281,39426.13
2024-08-18,27.6,29.9,25.5,86,2.9,2.9,100,1006.6,13.7,324,17758.62
2024-08-19,27.1,29.1,25.5,89,16.7,16.7,97,1005.9,15.9,345,10745.39
2024-08-20,26.3,28.6,25.1,91,28.8,28.8,95,1005.6,13.1,350,13065.14
2024-08-21,27.6,30.3,25.3,87,0.2,0.2,96,1005.5,17.3,337,37430.63
2024-08-22,27.9,30.0,25.9,86,4.7,4.7,100,1005.0,15.8,206,32042.75
2024-08-23,26.9,28.5,25.9,90,16.0,16.0,100,1005.5,18.1,174,4096.85
2024-08-24,25.8,26.5,25.2,92,61.7,61.7,100,1006.5,20.9,274,0.0
2024-08-25,26.1,27.6,24.7,88,28.0,28.0,100,1005.5,26.0,259,5472.74
2024-08-26,26.1,27.0,24.4,87,22.6,22.6,100,1003.9,28.1,252,0.0
2024-08-27,26.0,27.6,24.8,87,17.9,17.9,100,1004.7,31.1,222,32508.71
2024-08-28,26.8,28.9,25.1,85,14.4,14.4,91,1005.5,32.1,225,30331.06
2024-08-29,27.3,29.0,26.1,84,5.1,5.1,78,1004.8,25.3,225,35293.97
2024-08-30,26.9,29.0,25.2,85,6.5,6.5,84,1006.0,19.8,216,36515.45
2024-08-31,27.0,28.9,25.3,85,2.1,2.1,91,1007.2,12.9,246,33213.23
2024-09-01,26.7,27.8,25.3,85,2.3,2.3,100,1006.9,13.2,292,1875.41
2024-09-02,26.1,27.3,24.9,90,29.6,29.6,100,1005.7,19.5,298,0.0
2024-09-03,26.0,27.3,24.8,89,13.0,13.0,100,1006.5,16.0,268,3138.73
2024-09-04,26.3,28.3,25.1,88,17.1,17.1,98,1007.4,19.4,258,26243.35
2024-09-05,26.3,28.3,25.2,88,27.9,27.9,96,1006.0,23.4,264,28013.0
2024-09-06,26.5,28.4,25.1,86,14.7,14.7,76,1006.9,21.3,261,38122.92
2024-09-07,26.4,28.3,25.2,87,10.0,10.0,85,1007.6,17.2,254,40812.22
2024-09-08,26.5,28.7,24.9,86,4.2,4.2,70,1007.6,14.9,237,35555.43
2024-09-09,26.7,28.8,25.0,85,2.0,2.0,86,1005.3,16.4,250,40845.6
2024-09-10,26.6,28.5,25.0,86,3.9,3.9,95,1004.5,17.6,248,23588.85
2024-09-11,26.3,28.2,24.9,86,4.6,4.6,98,1005.6,18.5,224,38572.98
2024-09-12,26.3,28.4,24.9,86,8.2,8.2,97,1007.4,17.9,231,37329.83
2024-09-13,26.3,28.6,24.7,83,4.5,4.5,72,1007.8,19.2,228,39804.34
2024-09-14,25.2,27.9,23.8,87,9.1,9.1,76,1007.7,16.7,221,35604.46
2024-09-15,25.3,27.4,23.5,87,3.9,3.9,69,1008.3,13.4,229,36335.17
2024-09-16,26.1,28.7,23.8,87,2.4,2.4,70,1008.8,14.6,226,37121.79
2024-09-17,26.0,28.9,23.1,84,0.2,0.2,35,1009.0,15.6,318,41461.01
2024-09-18,26.2,29.2,23.4,83,0.8,0.8,37,1007.0,13.0,248,43182.07
2024-09-19,27.1,29.5,24.6,81,1.0,1.0,38,1007.4,12.8,257,42303.87
2024-09-20,26.3,28.4,23.3,87,5.2,5.2,61,1007.8,15.9,217,39591.01
2024-09-21,27.0,29.7,23.9,83,1.9,1.9,51,1008.5,15.8,317,41725.6
2024-09-22,27.3,29.7,25.1,83,2.2,2.2,48,1007.7,18.5,331,42950.66
2024-09-23,27.3,28.9,26.1,87,5.7,5.7,94,1006.6,17.6,334,25502.76
2024-09-24,26.4,29.0,24.7,91,23.1,23.1,91,1004.9,22.7,343,30379.6
2024-09-25,26.0,28.0,24.3,92,36.4,36.4,100,1004.2,20.6,328,2674.29
2024-09-26,25.6,26.6,24.5,94,48.0,48.0,100,1003.2,18.7,233,0.0
2024-09-27,26.0,26.8,25.5,90,61.7,61.7,100,1004.8,28.1,250,4740.45
2024-09-28,26.6,28.1,24.9,86,5.8,5.8,98,1008.0,17.9,239,31055.51
2024-09-29,26.6,28.7,25.0,88,4.6,4.6,57,1010.1,14.8,246,38788.28
2024-09-30,27.1,29.7,24.7,88,1.6,1.6,30,1010.1,15.2,322,41436.18
2024-10-01,27.9,31.5,25.0,89,0.6,0.6,38,1008.1,15.7,340,38163.28
2024-10-02,27.9,30.7,26.1,91,1.3,1.3,73,1008.8,15.0,277,36479.9
2024-10-03,27.5,30.1,25.4,87,1.4,1.4,78,1009.3,15.7,266,39607.95
2024-10-04,27.2,29.5,25.3,86,1.4,1.4,75,1009.2,14.4,285,42095.1
2024-10-05,26.6,29.5,24.3,86,1.1,1.1,36,1009.7,14.7,321,40171.64
2024-10-06,26.9,31.3,24.3,86,21.4,21.4,27,1009.7,17.9,3,39361.09
2024-10-07,28.1,31.6,24.8,84,0.6,0.6,24,1009.8,13.7,353,41582.13
2024-10-08,28.4,32.2,25.2,85,0.0,0.0,23,1010.0,14.1,234,41349.42
2024-10-09,26.8,29.1,25.1,88,6.4,6.4,99,1008.7,18.9,88,181.0
2024-10-10,26.7,29.7,24.4,86,6.4,6.4,97,1006.9,15.9,62,22300.49
2024-10-11,27.4,31.5,25.0,83,22.0,22.0,100,1006.4,15.7,111,28661.47
2024-10-12,27.5,31.4,24.3,86,0.7,0.7,87,1007.6,11.5,98,34963.58
2024-10-13,27.4,30.6,24.8,86,2.0,2.0,59,1008.7,10.9,148,38082.21
2024-10-14,26.8,31.6,24.2,87,5.2,5.2,63,1009.2,16.0,40,39085.14
2024-10-15,26.7,29.6,24.4,87,0.0,0.0,84,1009.4,11.9,153,23940.78
2024-10-16,27.2,30.7,24.7,88,8.6,8.6,85,1008.6,12.5,80,27132.82
2024-10-17,27.1,29.0,25.3,91,2.9,2.9,99,1007.9,12.3,314,9534.03
2024-10-18,27.7,31.9,24.7,85,12.4,12.4,99,1007.7,13.4,159,26174.27
2024-10-19,26.3,30.1,24.0,88,7.9,7.9,77,1010.2,12.1,113,34283.13
2024-10-20,26.4,29.8,24.0,87,6.8,6.8,78,1011.0,8.2,107,38023.17
2024-10-21,26.9,30.4,23.9,85,13.3,13.3,70,1011.0,8.8,93,38558.65
2024-10-22,26.6,30.3,23.6,87,7.3,7.3,61,1010.9,12.3,23,36845.58
2024-10-23,27.3,31.4,24.2,85,0.0,0.0,17,1010.3,14.8,1,38383.38
2024-10-24,28.1,32.5,24.5,75,0.0,0.0,38,1009.9,14.9,12,39674.18
2024-10-25,27.0,31.1,22.6,74,0.0,0.0,70,1010.0,12.5,355,39704.5
2024-10-26,26.9,32.5,22.1,68,0.0,0.0,29,1010.2,17.0,2,39250.6
2024-10-27,26.9,31.6,22.1,78,0.0,0.0,30,1009.0,15.9,343,39289.3
2024-10-28,27.1,31.8,23.1,83,0.0,0.0,22,1007.6,16.2,336,38066.07
2024-10-29,27.6,31.2,24.5,87,0.0,0.0,47,1008.8,13.7,287,36587.51
2024-10-30,27.7,32.7,24.1,83,0.0,0.0,20,1009.7,12.5,13,38140.69
2024-10-31,28.3,32.4,24.1,75,0.0,0.0,6,1010.3,15.2,343,38430.58
2024-11-01,27.9,31.3,24.5,82,0.3,0.3,4,1011.7,14.1,266,37958.97
2024-11-02,28.0,33.1,24.2,76,0.0,0.0,27,1011.9,17.5,358,36721.17
2024-11-03,28.0,34.2,22.3,65,0.0,0.0,0,1011.6,16.6,14,38794.01
2024-11-04,27.9,34.1,22.8,60,0.0,0.0,2,1010.8,19.7,24,38574.63
2024-11-05,28.2,34.3,22.7,60,0.0,0.0,1,1011.4,15.8,49,38609.71
2024-11-06,27.9,33.7,22.0,61,0.0,0.0,7,1012.3,17.7,355,38388.17
2024-11-07,27.4,33.5,21.6,57,0.0,0.0,0,1012.1,16.1,10,38678.49
